grp,y,cens,pred,c1,c10,day,cbt,pm
G202605301304,2.0043213737826426,True,2.0043213737826426,1.1355639309949503,2.336273964873958,2026-05-30,100.00000000000001,100.00000000000001
G202605301326,2.0043213737826426,True,2.0043213737826426,1.1355639309949503,2.336273964873958,2026-05-30,100.00000000000001,100.00000000000001
G202605301333,2.0043213737826426,True,2.0043213737826426,1.1355639309949503,2.336273964873958,2026-05-30,100.00000000000001,100.00000000000001
G202606020748,0.0,False,0.04799842005158178,1.3636615313262648,3.6311638932975097,2026-06-02,0.0,0.11685918467779222
G202606020800,0.0,False,0.13336250116916004,1.3636615313262648,3.6311638932975097,2026-06-02,0.0,0.3594476902552828
G202606020818,0.0,False,0.25974812604043007,1.3636615313262648,3.6311638932975097,2026-06-02,0.0,0.8186458086451909
G202606020843,0.0,False,0.21620046769963314,1.3636615313262648,3.6311638932975097,2026-06-02,0.0,0.6451309304414623
G202606020904,0.0,False,0.00024980733973728464,1.3636615313262648,3.6311638932975097,2026-06-02,0.0,0.0005753681173705782
G202606020916,0.0,False,-0.0232044603236376,1.3636615313262648,3.6311638932975097,2026-06-02,0.0,-0.05202793497280933
G202606021016,0.0,False,0.2961424916031774,1.3636615313262648,3.6311638932975097,2026-06-02,0.0,0.9776183883765879
G202606021028,0.0,False,0.1940028603350244,1.3636615313262648,3.6311638932975097,2026-06-02,0.0,0.5631579378228195
G202606021035,2.0043213737826426,True,1.6479981161566177,1.3636615313262648,3.6311638932975097,2026-06-02,100.00000000000001,43.46293387919346
G202606030843,0.0,False,0.07184016027782775,1.277778426651257,3.786598411844561,2026-06-03,0.0,0.1798863049923234
G202606030911,0.0,False,0.2676943016389105,1.277778426651257,3.786598411844561,2026-06-03,0.0,0.8522273880896574
G202606030931,0.0,False,-0.06574290783314876,1.277778426651257,3.786598411844561,2026-06-03,0.0,-0.14047781205413368
G202606030958,0.0,False,0.3419176120947006,1.277778426651257,3.786598411844561,2026-06-03,0.0,1.197442966966162
G202606040811,0.0,False,0.36180273179923855,1.3677076841349236,4.004779122780377,2026-06-04,0.0,1.3003966781971648
G202606040827,0.0,False,0.14999180950530558,1.3677076841349236,4.004779122780377,2026-06-04,0.0,0.41251090538911805
G202606040833,0.0,False,0.434881779792791,1.3677076841349236,4.004779122780377,2026-06-04,0.0,1.7219602567392216
G202606040845,0.0,False,0.055507807852152466,1.3677076841349236,4.004779122780377,2026-06-04,0.0,0.13633872685853854
G202606040902,0.0,False,0.015376418423192525,1.3677076841349236,4.004779122780377,2026-06-04,0.0,0.036039750018423744
G202606040954,2.0043213737826426,True,2.0043213737826426,1.3677076841349236,4.004779122780377,2026-06-04,100.00000000000001,100.00000000000001
G202606090654,0.0,False,0.8928757130661742,3.8521296520435273,14.60205145869705,2026-06-09,0.0,6.814041493776383
G202606090720,0.4184241683677687,False,0.4674547551041321,3.8521296520435273,14.60205145869705,2026-06-09,1.6207413942088964,1.9339638270284318
G202606090748,0.9107979199409896,False,0.25217302108343165,3.8521296520435273,14.60205145869705,2026-06-09,7.143252849784721,0.787199445734291
G202606090828,0.0,False,0.07413043312899693,3.8521296520435273,14.60205145869705,2026-06-09,0.0,0.18612492758497723
G202606090845,0.1505149978319906,False,-0.02817089276355013,3.8521296520435273,14.60205145869705,2026-06-09,0.41421356237309515,-0.06280684658198965
G202606100726,0.0,False,0.069762830181434,1.0894140778371377,3.081828118971506,2026-06-10,0.0,0.17425611421340226
G202606100753,1.4331436695420976,False,0.17170397112826502,1.0894140778371377,3.081828118971506,2026-06-10,26.110883423451927,0.4849231266184477
G202606100932,0.1505149978319906,False,0.10357560290940564,1.0894140778371377,3.081828118971506,2026-06-10,0.41421356237309515,0.2693330934243534
G202606101045,0.0,False,0.13083584908798307,1.0894140778371377,3.081828118971506,2026-06-10,0.0,0.3515616149445169
G202606101110,0.0,False,0.24923981656625746,1.0894140778371377,3.081828118971506,2026-06-10,0.0,0.7751694554078696
G202606101122,0.0,False,0.09583888317231716,1.0894140778371377,3.081828118971506,2026-06-10,0.0,0.24692083924148012
G202606110822,0.0,False,-0.09831242846050765,1.2615950894134436,3.7656855276403682,2026-06-11,0.0,-0.20257917817430904
G202606110829,0.0,False,0.112862024230662,1.2615950894134436,3.7656855276403682,2026-06-11,0.0,0.29676722135541445
G202606110850,0.4184241683677687,False,0.11629912499127205,1.2615950894134436,3.7656855276403682,2026-06-11,1.6207413942088964,0.3070708372561899
G202606110914,0.0,False,0.20767461257967654,1.2615950894134436,3.7656855276403682,2026-06-11,0.0,0.6131494803715336
G202606110924,0.0,False,0.03920172891131337,1.2615950894134436,3.7656855276403682,2026-06-11,0.0,0.09446462483222873
