bag_id,barcode,soak_id,n_readings,mon2,tof,Tch,temp_diag,T_channel,sig,sig_T,reading_offset_min,status,site,water_type,cbt,censored,t_utc,b_T,day,baseline,baseline_day,baseline_age_days,sig_TD,sample_group,sample_local,chlorine,F,B,Blog,Tc,FT,base_age,cens,bc,grp,bag,pred_new sensor + new day,cut10_new sensor + new day,pred_day held out,cut10_day held out,cl
B202605270930,50045,S024,1,511.0,29.0,24.054688,24.73259,sipm_temperature,5.831882477283517,5.919058269283517,1.73847655,paired,LSC11558,Treated,0.0,False,2026-05-27 09:30:00+00:00,-0.0215,2026-05-27,5.8904838564454645,2026-05-27,0,0.0285744128380525,G202605270930,2026-05-27 09:30:00,,0.05714882567610502,0.0,0.0,4.054687999999999,0.23172065768299482,0,False,50045,G202605270930,B202605270930,0.4048223501752298,1.1741708308764716,0.2986232586042036,5.903699652085058,
B202605270930,50065,S024,4,328.5,37.0,29.1222075,29.1222075,temperature (board),5.065749617623599,5.261877078873599,0.1935499999999999,paired,LSC11558,Treated,0.0,False,2026-05-27 09:30:00+00:00,-0.0215,2026-05-27,5.474759820957615,2026-05-27,0,-0.212882742084016,G202605270930,2026-05-27 09:30:00,,-0.2807242481854759,-1.0,-0.026668247082161294,9.122207499999998,-2.5608248422294095,0,False,50065,G202605270930,B202605270930,-0.42229493481254154,9.196732323179463,-0.3482879389609119,5.903699652085058,
B202605270939,50045,S025,1,549.0,29.0,24.882812,25.132904,sipm_temperature,5.937536205082426,6.042516663082426,-1.2611328166666669,paired,Kamonyi. EP Nyakabungo. Near new kitchen. Spring water tap,Source (untreated),0.0,False,2026-05-27 09:39:00+00:00,-0.0215,2026-05-27,5.8904838564454645,2026-05-27,0,0.1520328066369618,G202605270939,2026-05-27 09:39:00,,0.15203280663696184,0.0,0.0,4.882812000000001,0.7423476126406371,0,False,50045,G202605270939,B202605270939,0.529232133602342,1.1741708308764716,0.44238806796050106,5.903699652085058,
B202605270939,50065,S025,4,340.5,37.0,29.694977,29.694977,temperature (board),5.138730996776461,5.347173002276461,0.1776083333333333,paired,Kamonyi. EP Nyakabungo. Near new kitchen. Spring water tap,Source (untreated),0.0,False,2026-05-27 09:39:00+00:00,-0.0215,2026-05-27,5.474759820957615,2026-05-27,0,-0.1275868186811539,G202605270939,2026-05-27 09:39:00,,-0.12758681868115396,-1.0,-0.026668247082161294,9.694977000000002,-1.2369512726169583,0,False,50065,G202605270939,B202605270939,-0.1767567915570731,9.196732323179463,-0.1382712453529318,5.903699652085058,
B202605270954,50045,S026,1,471.0,29.0,27.492188,28.121414,sipm_temperature,5.707110264748875,5.868192306748876,1.7327473833333331,paired,Kamonyi. EP Nyakabungo. Behind P3A classroom. Rain water tank,Source (untreated),0.0,False,2026-05-27 09:54:00+00:00,-0.0215,2026-05-27,5.8904838564454645,2026-05-27,0,-0.0222915496965887,G202605270954,2026-05-27 09:54:00,,-0.022291549696588753,0.0,0.0,7.492187999999999,-0.16701248113818587,0,False,50045,G202605270954,B202605270954,0.2269134632430324,1.1741708308764716,0.1469261140828254,5.903699652085058,
B202605270954,50065,S026,4,345.0,38.0,30.8971705,30.8971705,temperature (board),5.1647859739235145,5.399075139673514,0.151625,paired,Kamonyi. EP Nyakabungo. Behind P3A classroom. Rain water tank,Source (untreated),0.0,False,2026-05-27 09:54:00+00:00,-0.0215,2026-05-27,5.474759820957615,2026-05-27,0,-0.075684681284101,G202605270954,2026-05-27 09:54:00,,-0.075684681284101,0.0,0.0,10.897170500000001,-0.8247488761910076,0,False,50065,G202605270954,B202605270954,0.03799503300197371,9.196732323179463,0.05854135980795894,5.903699652085058,
B202605280814,50045,S027,1,559.0,29.0,27.28125,28.370667,sipm_temperature,5.963579343618446,6.120126218618446,2.7386718666666665,paired,Fake.Kicukiro.Amazi Meza warehouse.Kagina. Spring water,Source (untreated),0.0,False,2026-05-28 08:14:00+00:00,-0.0215,2026-05-28,5.8904838564454645,2026-05-27,1,0.2296423621729815,G202605280814,2026-05-28 08:14:00,,0.2296423621729815,0.0,0.0,7.28125,1.6720834495720216,1,False,50045,G202605280814,B202605280814,0.5205201818786659,1.0006625448100517,0.4227723532444687,3.793475837034604,
B202605280814,50065,S027,3,379.0,36.0,31.485077,31.485077,temperature (board),5.342334251964811,5.589263407464811,0.48035,paired,Fake.Kicukiro.Amazi Meza warehouse.Kagina. Spring water,Source (untreated),0.0,False,2026-05-28 08:14:00+00:00,-0.0215,2026-05-28,5.474759820957615,2026-05-27,1,0.1145035865071957,G202605280814,2026-05-28 08:14:00,,0.14551115683634475,-2.3333333333333357,-0.06280090123903047,11.485077,1.6712068406244958,1,False,50065,G202605280814,B202605280814,0.04678724763572342,8.235753175291656,-0.053455078105933654,3.793475837034604,
B202605280903,50065,S029,4,337.5,36.0,31.64621,31.64621,temperature (board),5.120978895910007,5.372698444910007,-0.0407916666666666,paired,Fake.Kicukiro. Amazi Meza warehouse.Kanengwa. Spring water,Source (untreated),0.0,False,2026-05-28 09:03:00+00:00,-0.0215,2026-05-28,5.474759820957615,2026-05-27,1,-0.1020613760476081,G202605280903,2026-05-28 09:03:00,,-0.0710538057184591,-2.3333333333333357,-0.06280090123903047,11.64621,-0.8275075426963755,1,False,50065,G202605280903,B202605280903,-0.31991652846137786,8.235753175291656,-0.2831864348733081,3.793475837034604,
B202605280911,50045,S030,1,551.0,29.0,25.703125,26.565475,sipm_temperature,5.942799375126701,6.065416562626702,-0.2705078166666667,paired,Fake.Kicukiro.Amazi Meza warehouse.Iriba.Spring water,Source (untreated),5.0,False,2026-05-28 09:11:00+00:00,-0.0215,2026-05-28,5.8904838564454645,2026-05-27,1,0.1749327061812371,G202605280911,2026-05-28 09:11:00,,0.17493270618123713,0.0,0.0,5.703125,0.997663089939868,1,False,50045,G202605280911,B202605280911,0.4863444437653124,1.0006625448100517,0.3768192696207432,3.793475837034604,
B202605280911,50065,S030,4,336.5,36.0,31.892914,31.892914,temperature (board),5.11499080038665,5.37068845138665,-0.0467583333333333,paired,Fake.Kicukiro.Amazi Meza warehouse.Iriba.Spring water,Source (untreated),5.0,False,2026-05-28 09:11:00+00:00,-0.0215,2026-05-28,5.474759820957615,2026-05-27,1,-0.1040713695709651,G202605280911,2026-05-28 09:11:00,,-0.07306379924181616,-2.3333333333333357,-0.06280090123903047,11.892914000000001,-0.868941480896185,1,False,50065,G202605280911,B202605280911,-0.326819937680853,8.235753175291656,-0.2867440796360529,3.793475837034604,
B202605280952,50045,S031,1,534.0,31.0,25.882812,26.839905,sipm_temperature,5.8971538676367405,6.02363432563674,0.7167317666666667,paired,Fake.Kicukiro.Amazi Meza warehouse.Inindi House.Rainwater tank,Source (untreated),0.0,False,2026-05-28 09:52:00+00:00,-0.0215,2026-05-28,5.8904838564454645,2026-05-27,1,0.1331504691912757,G202605280952,2026-05-28 09:52:00,,0.1331504691912757,2.0,0.06669137449867214,5.882812000000001,0.7832991779640672,1,False,50045,G202605280952,B202605280952,0.6788374115201545,1.0006625448100517,0.6903067218309636,3.793475837034604,
B202605280952,50065,S031,4,417.0,39.0,29.898895,29.898895,temperature (board),5.5093883366279774,5.722214579127978,-0.127525,paired,Fake.Kicukiro.Amazi Meza warehouse.Inindi House.Rainwater tank,Source (untreated),0.0,False,2026-05-28 09:52:00+00:00,-0.0215,2026-05-28,5.474759820957615,2026-05-27,1,0.2474547581703623,G202605280952,2026-05-28 09:52:00,,0.27846232849951136,0.6666666666666643,0.017241806434505954,9.898895,2.7564693512721705,1,False,50065,G202605280952,B202605280952,0.681036375434274,8.235753175291656,0.5413028688100809,3.793475837034604,
B202605290843,50045,S032,1,660.0,31.0,27.851562,29.186401,sipm_temperature,6.194405391104672,6.363213974104672,0.9722656166666668,paired,Fake.Kicukiro.Amazi Meza warehouse.Nyirakanamba I.Water Stream,Source (untreated),100.0,True,2026-05-29 08:43:00+00:00,-0.0215,2026-05-29,5.8904838564454645,2026-05-27,2,0.4727301176592071,G202605290843,2026-05-29 08:43:00,,0.47273011765920714,2.0,0.06669137449867214,7.851562000000001,3.7116698280685605,2,True,50045,G202605290843,B202605290843,0.8416899852668068,0.8887675490060065,0.8410750906011311,2.342918910907242,
B202605290843,50065,S032,4,383.0,39.0,33.931,33.931,temperature (board),5.3612921657094255,5.663150590365638,-0.3976666666666666,paired,Fake.Kicukiro.Amazi Meza warehouse.Nyirakanamba I.Water Stream,Source (untreated),100.0,True,2026-05-29 08:43:00+00:00,-0.0215,2026-05-29,5.474759820957615,2026-05-27,2,0.1883907694080226,G202605290843,2026-05-29 08:43:00,,0.25040591006632074,0.3333333333333357,0.008583743691391435,13.930999999999997,3.4884047331339136,2,True,50065,G202605290843,B202605290843,0.5592202287487795,3.7376696063506203,0.36174305532492224,2.342918910907242,
B202605290854,50065,S033,4,632.0,49.0,33.516846,33.516846,temperature (board),6.135564891081739,6.426312239831739,-0.4818083333333333,paired,Fake.Kicukiro.Amazi Meza wahehouse.Nyirakanamba II. Water pipe,Source (untreated),100.0,True,2026-05-29 08:54:00+00:00,-0.0215,2026-05-29,5.474759820957615,2026-05-27,2,0.9515524188741232,G202605290854,2026-05-29 08:54:00,,1.0135675595324214,10.333333333333336,0.23684239567237178,13.516846000000001,13.700236612795573,2,True,50065,G202605290854,B202605290854,2.0043213737826426,3.7376696063506203,1.9590474941266054,2.342918910907242,
B202605290901,50045,S034,1,769.0,38.0,26.054688,27.24022,sipm_temperature,6.395261598115449,6.525437390115449,0.9660156166666668,paired,Fake.Kicukiro.Amazi Meza wahehouse.Nyirakanamba II. Water pipe,Source (untreated),100.0,True,2026-05-29 09:01:00+00:00,-0.0215,2026-05-29,5.8904838564454645,2026-05-27,2,0.634953533669985,G202605290901,2026-05-29 09:01:00,,0.634953533669985,9.0,0.2702903297399117,6.054687999999999,3.8444455408692533,2,True,50045,G202605290901,B202605290901,1.5467842616694671,0.8887675490060065,1.8468068787478593,2.342918910907242,
B202605290901,50065,S034,4,661.5,47.0,32.878614999999996,32.878614999999996,temperature (board),6.197461422143414,6.47438766829849,-0.4921083333333333,paired,Fake.Kicukiro.Amazi Meza wahehouse.Nyirakanamba II. Water pipe,Source (untreated),100.0,True,2026-05-29 09:01:00+00:00,-0.0215,2026-05-29,5.474759820957615,2026-05-27,2,0.9996278473408752,G202605290901,2026-05-29 09:01:00,,1.0616429879991731,8.333333333333336,0.19516969927180375,12.878614999999996,13.672491309890967,2,True,50065,G202605290901,B202605290901,2.0043213737826426,3.7376696063506203,1.8280290330178843,2.342918910907242,
B202605290928,50045,S035,1,657.0,40.0,26.40625,27.104263,sipm_temperature,6.18826412308259,6.32599849808259,-2.046614583333333,paired,Fake.Kicukiro.Amazi Meza warehouse.Kabeza.Stream Water,Source (untreated),100.0,True,2026-05-29 09:28:00+00:00,-0.0215,2026-05-29,5.8904838564454645,2026-05-27,2,0.4355146416371251,G202605290928,2026-05-29 09:28:00,,0.43551464163712517,11.0,0.32158362412746233,6.40625,2.790015672987833,2,True,50045,G202605290928,B202605290928,1.4841109659525278,0.8887675490060065,1.8967968686660281,2.342918910907242,
B202605290928,50065,S035,4,516.0,49.0,30.065094,30.065094,temperature (board),5.846434598489109,6.062834119489109,-0.4591,paired,Fake.Kicukiro.Amazi Meza warehouse.Kabeza.Stream Water,Source (untreated),100.0,True,2026-05-29 09:28:00+00:00,-0.0215,2026-05-29,5.474759820957615,2026-05-27,2,0.5880742985314935,G202605290928,2026-05-29 09:28:00,,0.6500894391897916,10.333333333333336,0.23684239567237178,10.065093999999998,6.5432113138525345,2,True,50065,G202605290928,B202605290928,2.0043213737826426,3.7376696063506203,1.68594197907378,2.342918910907242,
B202605290936,50045,S036,1,634.0,38.0,26.226562,27.023697,sipm_temperature,6.139884552226255,6.273755635226255,1.9518229166666667,paired,Fake.Kicukiro.Amazi Meza warehouse.Kabeza.Stream Water,Source (untreated),100.0,True,2026-05-29 09:36:00+00:00,-0.0215,2026-05-29,5.8904838564454645,2026-05-27,2,0.3832717787807906,G202605290936,2026-05-29 09:36:00,,0.38327177878079066,9.0,0.2702903297399117,6.226562000000001,2.386465493428878,2,True,50045,G202605290936,B202605290936,1.3092900351889893,0.8887675490060065,1.6393363476557419,2.342918910907242,
B202605290936,50065,S036,4,498.5,45.0,31.9923705,31.9923705,temperature (board),5.794535679574758,6.052371645324758,-0.4622,paired,Fake.Kicukiro.Amazi Meza warehouse.Kabeza.Stream Water,Source (untreated),100.0,True,2026-05-29 09:36:00+00:00,-0.0215,2026-05-29,5.474759820957615,2026-05-27,2,0.5776118243671426,G202605290936,2026-05-29 09:36:00,,0.6396269650254407,6.333333333333336,0.15168458733206494,11.9923705,7.670643546375627,2,True,50065,G202605290936,B202605290936,1.7382806430039328,3.7376696063506203,1.3028840088037514,2.342918910907242,
B202605290948,50045,S037,1,718.0,46.0,26.03125,27.018661,sipm_temperature,6.306275286948016,6.4359471619480155,1.9463541666666664,paired,Fake.Kicukiro.Amazi Meza warehouse.Sahara.Stream water,Source (untreated),100.0,True,2026-05-29 09:48:00+00:00,-0.0215,2026-05-29,5.8904838564454645,2026-05-27,2,0.5454633055025511,G202605290948,2026-05-29 09:48:00,,0.5454633055025511,17.0,0.461345566502621,6.03125,3.289825561312261,2,True,50045,G202605290948,B202605290948,1.9485848699968966,0.8887675490060065,2.0043213737826426,2.342918910907242,
B202605290948,50065,S037,4,642.0,54.0,32.251709000000005,32.251709000000005,temperature (board),6.156978985585555,6.420390729085556,0.4853166666666667,paired,Fake.Kicukiro.Amazi Meza warehouse.Sahara.Stream water,Source (untreated),100.0,True,2026-05-29 09:48:00+00:00,-0.0215,2026-05-29,5.474759820957615,2026-05-27,2,0.9456309081279404,G202605290948,2026-05-29 09:48:00,,1.0076460487862384,15.333333333333336,0.3340061441260194,12.251709000000005,12.345386164728803,2,True,50065,G202605290948,B202605290948,2.0043213737826426,3.7376696063506203,2.0043213737826426,2.342918910907242,
B202605301205,50045,S041,1,810.0,48.0,28.203125,29.103317,sipm_temperature,6.461468176353717,6.637835363853718,-0.5496093833333333,paired,Fake.Kicukiro.Amazi Meza wahehouse.Nyirakanamba II. Water pipe,Source (untreated),100.0,True,2026-05-30 13:05:00+00:00,-0.0215,2026-05-30,5.8904838564454645,2026-05-27,3,0.7473515074082533,G202605301205,2026-05-30 12:05:00,,0.7473515074082533,19.0,0.5039051809214169,8.203125,6.130617834208328,3,True,50045,G202605301205,B202605301205,2.0043213737826426,3.2547920680555573,2.0043213737826426,2.336273964873958,
B202605301205,50065,S041,4,729.5,53.0,33.31543,33.31543,temperature (board),6.327039933952003,6.613321678952003,-0.4586833333333334,paired,Fake.Kicukiro.Amazi Meza wahehouse.Nyirakanamba II. Water pipe,Source (untreated),100.0,True,2026-05-30 13:05:00+00:00,-0.0215,2026-05-30,5.381737109970168,"2026-05-27,2026-06-02",3,1.2315845689818348,G202605301205,2026-05-30 12:05:00,,1.2315845689818348,14.0,0.30673026742247544,13.31543,16.399078117357792,3,True,50065,G202605301205,B202605301205,2.0043213737826426,2.7958198049524774,2.0043213737826426,2.336273964873958,
B202605301221,50045,S042,1,577.0,35.0,28.914062,30.596313,sipm_temperature,6.008813185442595,6.200465518442595,0.0386067666666666,paired,Fake.Kicukiro.Amazi Meza warehouse.Nyirakanamba I.Water Stream,Source (untreated),100.0,True,2026-05-30 13:21:00+00:00,-0.0215,2026-05-30,5.8904838564454645,2026-05-27,3,0.3099816619971305,G202605301221,2026-05-30 12:21:00,,0.3099816619971305,6.0,0.18805223150293962,8.914062000000001,2.7631957539054657,3,True,50045,G202605301221,B202605301221,1.1566666500254175,3.2547920680555573,1.3294681583203487,2.336273964873958,
B202605301221,50065,S042,4,395.5,39.0,30.75241,30.75241,temperature (board),5.418317700738353,5.649494515738354,-0.3758916666666666,paired,Fake.Kicukiro.Amazi Meza warehouse.Nyirakanamba I.Water Stream,Source (untreated),100.0,True,2026-05-30 13:21:00+00:00,-0.0215,2026-05-30,5.381737109970168,"2026-05-27,2026-06-02",3,0.2677574057681857,G202605301221,2026-05-30 12:21:00,,0.26775740576818574,0.0,0.0,10.752410000000001,2.879037407355898,3,True,50065,G202605301221,B202605301221,0.5074708208482621,2.7958198049524774,0.3799116592344457,2.336273964873958,
B202605301228,50045,S043,1,554.0,35.0,27.664062,29.163742,sipm_temperature,5.950642552587727,6.115419885587727,-0.9638672,paired,Fake.Kicukiro.Amazi Meza warehouse.Nyirakanamba I.Water Stream,Source (untreated),100.0,True,2026-05-30 13:28:00+00:00,-0.0215,2026-05-30,5.8904838564454645,2026-05-27,3,0.2249360291422624,G202605301228,2026-05-30 12:28:00,,0.2249360291422624,6.0,0.18805223150293962,7.664062000000001,1.7239236733801062,3,True,50045,G202605301228,B202605301228,1.0944908712441765,3.2547920680555573,1.2596358026018146,2.336273964873958,
B202605301228,50065,S043,3,416.0,39.0,33.31543,33.31543,temperature (board),5.5053315359323625,5.791613280932363,0.1084333333333333,paired,Fake.Kicukiro.Amazi Meza warehouse.Nyirakanamba I.Water Stream,Source (untreated),100.0,True,2026-05-30 13:28:00+00:00,-0.0215,2026-05-30,5.381737109970168,"2026-05-27,2026-06-02",3,0.4098761709621943,G202605301228,2026-05-30 12:28:00,,0.4098761709621943,0.0,0.0,13.31543,5.457677463115131,3,True,50065,G202605301228,B202605301228,0.7483688102338831,2.7958198049524774,0.484554749855587,2.336273964873958,
B202605301304,50045,P50045-05301403,1,698.0,42.0,27.078125,27.970352,sipm_temperature,6.269096283706261,6.421275971206262,-0.9759114666666666,paired (partner soak),Fake.Kicukiro.Amazi Meza warehouse.Kabeza.Stream Water,Source (untreated),100.0,True,2026-05-30 14:04:00+00:00,-0.0215,2026-05-30,5.8904838564454645,2026-05-27,3,0.5307921147607972,G202605301304,2026-05-30 13:04:00,,0.5307921147607972,13.0,0.37037378829689427,7.078125,3.757012937291268,3,True,50045,G202605301304,B202605301304,2.0043213737826426,3.2547920680555573,2.0043213737826426,2.336273964873958,
B202605301326,50045,S044,1,763.0,47.0,26.421875,27.06398,sipm_temperature,6.385194398997726,6.523264711497726,1.0139322833333333,paired,Fake.Kicukiro.Amazi Meza warehouse.Sahara.Stream water,Source (untreated),100.0,True,2026-05-30 14:26:00+00:00,-0.0215,2026-05-30,5.8904838564454645,2026-05-27,3,0.6327808550522613,G202605301326,2026-05-30 13:26:00,,0.6327808550522613,18.0,0.4828517717235845,6.421875,4.06363955353874,3,True,50045,G202605301326,B202605301326,2.0043213737826426,3.2547920680555573,2.0043213737826426,2.336273964873958,
B202605301326,50065,S044,4,746.5,53.0,29.491058,29.491058,temperature (board),6.356971954734864,6.565252733664194,0.0805666666666666,paired,Fake.Kicukiro.Amazi Meza warehouse.Sahara.Stream water,Source (untreated),100.0,True,2026-05-30 14:26:00+00:00,-0.0215,2026-05-30,5.381737109970168,"2026-05-27,2026-06-02",3,1.183515623694026,G202605301326,2026-05-30 13:26:00,,1.183515623694026,14.0,0.30673026742247544,9.491057999999999,11.232815428386175,3,True,50065,G202605301326,B202605301326,2.0043213737826426,2.7958198049524774,2.0043213737826426,2.336273964873958,
B202605301333,50045,S045,1,754.0,47.0,26.585938,27.131958,sipm_temperature,6.369900982828227,6.511498649828227,0.0158203,paired,Fake.Kicukiro.Amazi Meza warehouse.Sahara.Stream water,Source (untreated),100.0,True,2026-05-30 14:33:00+00:00,-0.0215,2026-05-30,5.8904838564454645,2026-05-27,3,0.6210147933827628,G202605301333,2026-05-30 13:33:00,,0.6210147933827628,18.0,0.4828517717235845,6.585937999999999,4.089964926301685,3,True,50045,G202605301333,B202605301333,2.0043213737826426,3.2547920680555573,2.0043213737826426,2.336273964873958,
B202605301333,50065,S045,4,705.5,53.5,31.0306095,31.0306095,temperature (board),6.2832004539834045,6.520358558233404,0.07965,paired,Fake.Kicukiro.Amazi Meza warehouse.Sahara.Stream water,Source (untreated),100.0,True,2026-05-30 14:33:00+00:00,-0.0215,2026-05-30,5.381737109970168,"2026-05-27,2026-06-02",3,1.138621448263236,G202605301333,2026-05-30 13:33:00,,1.138621448263236,14.5,0.31612000777231447,11.0306095,12.55968856411621,3,True,50065,G202605301333,B202605301333,2.0043213737826426,2.7958198049524774,2.0043213737826426,2.336273964873958,
B202606021035,50065,S060,3,506.0,48.0,41.719513,41.719513,temperature (board),5.817111159963204,6.284080689463204,0.0461666666666666,paired,,Source (untreated),100.0,True,2026-06-02 10:35:00+00:00,-0.0215,2026-06-02,5.288714398982721,2026-06-02,0,0.995366290480483,G202606021035,2026-06-02 10:35:00,0.0,0.995366290480483,8.0,0.1823215567939546,21.719513,21.618871085852625,0,True,50065,G202606021035,B202606021035,2.0043213737826426,7.590494730831178,1.6479981161566177,3.63116389329751,0.0
B202606040845,50053,S067,1,788.0,32.0,34.75,35.38498,sipm_temperature,6.42648845745769,6.74361345745769,2.7200520833333335,paired,,Treated,0.0,False,2026-06-04 08:45:00+00:00,-0.0215,2026-06-04,6.74361345745769,2026-06-04,0,0.0,G202606040845,2026-06-04 08:45:00,0.2,-0.00324193962084518,0.0,0.0,14.75,-0.047818609407466406,0,False,50053,G202606040845,B202606040845,0.1480411846418273,16.165279712650197,0.1385737852687602,4.004779122780377,0.2
B202606040845,50065,S067,4,257.5,39.0,37.822113,37.822113,temperature (board),4.471622466566395,4.854797896066395,-0.170675,paired,,Treated,0.0,False,2026-06-04 08:45:00+00:00,-0.0215,2026-06-04,4.95988224406134,2026-06-04,0,-0.1050843479949454,G202606040845,2026-06-04 08:45:00,0.2,-0.1591538446952283,0.0,0.0,17.822113,-2.83645780454281,0,False,50065,G202606040845,B202606040845,-0.4797106841131259,8.663025866867024,-0.02755816956445528,4.004779122780377,0.2
B202606040902,50053,S068,1,754.0,32.0,35.515625,35.66696,sipm_temperature,6.369900982828227,6.703486920328227,-2.27734375,paired,,Treated,0.0,False,2026-06-04 09:02:00+00:00,-0.0215,2026-06-04,6.74361345745769,2026-06-04,0,-0.0401265371294634,G202606040902,2026-06-04 09:02:00,0.2,-0.047982974360953,0.0,0.0,15.515625,-0.7444858365691615,0,False,50053,G202606040902,B202606040902,0.11022745741950096,16.165279712650197,0.09016816593432311,4.004779122780377,0.2
B202606040902,50065,S068,3,253.0,39.0,38.859406,38.859406,temperature (board),4.418840607796598,4.824317836796598,0.3057666666666667,paired,,Treated,0.0,False,2026-06-04 09:02:00+00:00,-0.0215,2026-06-04,4.95988224406134,2026-06-04,0,-0.1355644072647424,G202606040902,2026-06-04 09:02:00,0.2,-0.18963390396502522,0.0,0.0,18.859406,-3.5763827862414206,0,False,50065,G202606040902,B202606040902,-0.6873055149896754,8.663025866867024,-0.05941532908793806,4.004779122780377,0.2
B202606040954,50053,S069,1,398.0,343.0,34.09375,34.788284,sipm_temperature,5.429345628954441,5.732361253954441,-0.25996095,paired,,Source (untreated),100.0,True,2026-06-04 09:54:00+00:00,-0.0215,2026-06-04,6.74361345745769,2026-06-04,0,-1.0112522035032496,G202606040954,2026-06-04 09:54:00,0.0,-1.0112522035032496,311.0,2.3719945443662134,14.09375,-14.252335743123924,0,True,50053,G202606040954,B202606040954,2.0043213737826426,16.165279712650197,2.0043213737826426,4.004779122780377,0.0
B202606040954,50065,S069,2,289.0,341.0,36.804962,36.804962,temperature (board),4.774013078831528,5.1353197618315285,0.7223416666666667,paired,,Source (untreated),100.0,True,2026-06-04 09:54:00+00:00,-0.0215,2026-06-04,4.95988224406134,2026-06-04,0,0.1754375177701881,G202606040954,2026-06-04 09:54:00,0.0,0.17543751777018812,302.0,2.16832083115387,16.804962000000003,2.9482208195023367,0,True,50065,G202606040954,B202606040954,2.0043213737826426,8.663025866867024,2.0043213737826426,4.004779122780377,0.0
B202606040956,50065,S069,4,332.5,327.0,36.804962,36.804962,temperature (board),5.07152774113224,5.43283442413224,-0.3052583333333333,paired,,Source (untreated),100.0,True,2026-06-04 09:56:00+00:00,-0.0215,2026-06-04,4.95988224406134,2026-06-04,0,0.4729521800708998,G202606040954,2026-06-04 09:56:00,0.0,0.4729521800708998,288.0,2.126398524767607,16.804962000000003,7.94794341390863,0,True,50065,G202606040954,B202606040956,2.0043213737826426,8.663025866867024,2.0043213737826426,4.004779122780377,0.0
B202606040958,50065,S069,4,439.5,313.5,37.304718,37.304718,temperature (board),5.593943802987339,5.96599523998734,-0.3563166666666667,paired,,Source (untreated),100.0,True,2026-06-04 09:58:00+00:00,-0.0215,2026-06-04,4.95988224406134,2026-06-04,0,1.0061129959259991,G202606040954,2026-06-04 09:58:00,0.0,1.0061129959259993,274.5,2.084237713943329,17.304718,17.41050167063457,0,True,50065,G202606040954,B202606040958,2.0043213737826426,8.663025866867024,2.0043213737826426,4.004779122780377,0.0
B202606020748,50065,S052,4,310.0,40.0,32.950348,32.950348,temperature (board),4.94161691175443,5.230725955989715,-0.1109166666666666,paired,Turkana.Loima.Turkwel.Lorgum.100m near church.Concrete fixed public stand Tap 2,Treated,0.0,False,2026-06-02 07:48:00+00:00,-0.0215,2026-06-02,5.288714398982721,2026-06-02,0,-0.0579884429930066,G202606020748,2026-06-02 07:48:00,0.25,-0.10241315079670432,0.0,0.0,12.950347999999998,-1.326285942593798,0,False,50065,G202606020748,B202606020748,-0.045643404405294685,7.590494730831178,0.04799842005158178,3.63116389329751,0.25
B202606020800,50065,S053,4,324.5,39.0,37.528793,37.528793,temperature (board),5.040146964320986,5.4170160138209855,-0.1412583333333333,paired,Turkana.Loima.Turkwel.Lorgum.100m near church.Concrete fixed public stand Tap 2,Treated,0.0,False,2026-06-02 08:00:00+00:00,-0.0215,2026-06-02,5.288714398982721,2026-06-02,0,0.1283016148382643,G202606020800,2026-06-02 08:00:00,0.25,0.17272632264196197,-1.0,-0.025317807984289897,17.528793,3.0276839552421646,0,False,50065,G202606020800,B202606020800,0.357468087121542,7.590494730831178,0.13336250116916004,3.63116389329751,0.25
B202606020818,50065,S054,4,262.5,44.0,36.103775,36.103775,temperature (board),4.527194035101148,4.880949670851148,-0.1368499999999999,paired,Turkana.Loima.Turkwel.Lorgum.Aqutab inline chlorine unit,Treated,0.0,False,2026-06-02 08:18:00+00:00,-0.0215,2026-06-02,5.288714398982721,2026-06-02,0,-0.407764728131573,G202606020818,2026-06-02 08:18:00,25.0,-0.4521894359352707,4.0,0.09531017980432493,16.103775,-7.281956933678514,0,False,50065,G202606020818,B202606020818,-0.2988159117585608,7.590494730831178,0.25974812604043007,3.63116389329751,25.0
B202606020843,50065,S055,3,314.0,40.0,38.129272,38.129272,temperature (board),4.969813299576001,5.359592647576001,0.3079166666666666,paired,,Treated,0.0,False,2026-06-02 08:43:00+00:00,-0.0215,2026-06-02,5.288714398982721,2026-06-02,0,0.0708782485932797,G202606020843,2026-06-02 08:43:00,0.0,0.11530295639697741,0.0,0.0,18.129272,2.090358658924943,0,False,50065,G202606020843,B202606020843,0.37228613386570025,7.590494730831178,0.21620046769963314,3.63116389329751,0.0
B202606020904,50065,S056,4,301.5,39.5,37.00638,37.00638,temperature (board),4.878652521179023,5.2442896911790235,-0.2249416666666666,paired,Turkana.Loima.Turkwel.Lorgum.East of treatement.Concrete fixed Public Stand Tap 4,Treated,0.0,False,2026-06-02 09:04:00+00:00,-0.0215,2026-06-02,5.288714398982721,2026-06-02,0,-0.0444247078036976,G202606020904,2026-06-02 09:04:00,0.25,-0.08884941560739534,-0.5,-0.012578782206860073,17.00638,-1.5110069245972961,0,False,50065,G202606020904,B202606020904,-0.14560937257284468,7.590494730831178,0.00024980733973728464,3.63116389329751,0.25
